station_id,MeasurementDateGMT,PM2.5 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),delta_t,latitude,longitude,temperature,pressure,humidity,wind_direction,wind_speed/kph
GR9,2017-05-22 23:00:00,10.3,21.0,22.2,527.0,51.456357,0.040725,12.546733768763659,1010.7121886818097,95.11375074839576,252.87408166007236,13.219626681434612
GR9,2017-05-23 00:00:00,12.3,19.4,19.8,528.0,51.456357,0.040725,12.057949501363277,1011.0508364596523,95.99029053437258,269.95680368012023,14.774195355211928
GR9,2017-05-23 01:00:00,6.7,14.7,10.6,529.0,51.456357,0.040725,11.232342275603735,1011.2691057121004,96.11533821087865,272.972945566134,14.138261379356365
GR9,2017-05-23 02:00:00,3.4,11.4,10.6,530.0,51.456357,0.040725,10.414209512713363,1011.4897606143661,96.24800023756725,276.25693704265586,13.5440958898427
GR9,2017-05-23 03:00:00,5.9,10.9,12.7,531.0,51.456357,0.040725,9.593134948507648,1011.7053267035799,96.37304791407331,279.82901546668637,12.999374248831156
GR9,2017-05-23 04:00:00,3.8,13.7,18.0,532.0,51.456357,0.040725,10.233694497761123,1012.4002756293182,93.97650953017005,287.27753828469605,13.513021446630015
GR9,2017-05-23 05:00:00,6.7,13.0,25.9,533.0,51.456357,0.040725,10.873319370122255,1013.095603080451,91.57744560913596,294.07227273651296,14.23811961735399
GR9,2017-05-23 06:00:00,4.7,15.9,28.0,534.0,51.456357,0.040725,11.518411580929559,1013.7933161814013,89.17876021349633,300.1333998459961,15.142283111185622
GR9,2017-05-23 07:00:00,6.0,17.5,32.7,535.0,51.456357,0.040725,13.176586761446107,1014.3154631931377,84.13409946346945,294.975904870565,13.129338747709209
GR9,2017-05-23 08:00:00,5.7,17.2,40.6,536.0,51.456357,0.040725,14.842376292145193,1014.8417266022435,79.08476616457538,288.04632456645516,11.26541600863374
GR9,2017-05-23 09:00:00,7.0,22.0,39.5,537.0,51.456357,0.040725,16.502698484398106,1015.3662592637972,74.03557275299468,278.5969398727998,9.627948220282741
GR9,2017-05-23 10:00:00,8.9,22.3,40.0,538.0,51.456357,0.040725,16.922509383947364,1015.6856043615317,75.67374216020309,268.441129828872,10.849070205443748
GR9,2017-05-23 11:00:00,6.2,15.9,26.4,539.0,51.456357,0.040725,17.336992832363816,1016.0096220081331,77.31523189412135,260.5196834470734,12.338783635305811
GR9,2017-05-23 12:00:00,5.0,16.7,21.6,540.0,51.456357,0.040725,17.756803731913074,1016.3342945570005,78.95578695114726,254.39457562746765,14.011203626157718
GR9,2017-05-23 13:00:00,5.8,15.5,16.4,541.0,51.456357,0.040725,18.08101304112648,1016.3996220081334,79.95713881032556,254.6505733419765,14.332714450973016
GR9,2017-05-23 14:00:00,8.9,15.0,19.0,542.0,51.456357,0.040725,18.40508246302652,1016.465744248845,80.96849066950385,254.9010049672714,14.656928439022558
GR9,2017-05-23 15:00:00,7.1,14.4,16.9,543.0,51.456357,0.040725,18.728913246845458,1016.5334573497953,81.97222817849962,255.14746136359093,14.978995415335737
GR9,2017-05-23 16:00:00,7.2,15.3,16.4,544.0,51.456357,0.040725,18.833817192796545,1016.6181298986625,82.61106099981338,259.72164960903666,14.19739731410004
GR9,2017-05-23 17:00:00,7.9,14.3,19.0,545.0,51.456357,0.040725,18.94110678856509,1016.7002769103988,83.24456636999432,264.7820635247981,13.5207091187321
GR9,2017-05-23 18:00:00,8.9,11.2,24.9,546.0,51.456357,0.040725,19.050921921464475,1016.784949459266,83.88592472843892,270.3244527861092,12.95869219115082
GR9,2017-05-23 19:00:00,4.8,9.5,26.5,547.0,51.456357,0.040725,17.795542816026252,1017.2653657234505,87.26098447290079,268.8673728033533,12.42939534996625
GR9,2017-05-23 20:00:00,4.9,12.9,23.8,548.0,51.456357,0.040725,16.535074897536322,1017.7432187117141,90.64389720562632,267.2649746061439,11.904771057648873
GR9,2017-05-23 21:00:00,3.6,9.8,22.8,549.0,51.456357,0.040725,15.282221329228936,1018.2185461628469,94.02148248721899,265.5073980817944,11.394024524619716
GR9,2017-05-23 22:00:00,4.4,13.6,41.2,550.0,51.456357,0.040725,14.574655235596218,1018.4410716999778,94.68252710371888,271.4405417175609,10.879733063308061
GR9,2017-05-23 23:00:00,8.3,14.8,39.7,551.0,51.456357,0.040725,13.868680002201991,1018.6610716999778,95.34903905866494,277.8726998577243,10.497910805985684
GR9,2017-05-24 00:00:00,7.1,13.5,29.0,552.0,51.456357,0.040725,13.161113908569272,1018.8861605130294,96.01046220055932,284.68602875069996,10.258796390733682
GR9,2017-05-24 01:00:00,7.6,10.8,22.6,553.0,51.456357,0.040725,12.633078615366093,1018.9063991511106,96.18962499335417,286.11140832875355,9.69977136857714
GR9,2017-05-24 02:00:00,5.9,10.3,27.0,554.0,51.456357,0.040725,12.107568859293746,1018.9270540533762,96.36626224901818,287.7088865410008,9.151401248686206
GR9,2017-05-24 03:00:00,9.4,14.9,39.8,555.0,51.456357,0.040725,11.5773865543542,1018.9498559673782,96.54327803007666,289.50935692778825,8.613031128795269
GR9,2017-05-24 04:00:00,8.7,18.5,43.5,556.0,51.456357,0.040725,12.401029073316924,1019.2051834185111,95.16738063292362,302.37181333736413,7.567835163891115
GR9,2017-05-24 05:00:00,7.8,15.2,31.7,557.0,51.456357,0.040725,13.220138930725817,1019.4636913090403,93.78854143445525,318.2459773202032,7.005539863756664
GR9,2017-05-24 06:00:00,10.5,17.5,30.6,558.0,51.456357,0.040725,14.041395799871074,1019.7164932230422,92.41516957443307,335.34236305566316,7.042127581790324
GR9,2017-05-24 07:00:00,12.2,20.2,43.2,559.0,51.456357,0.040725,15.630365769966597,1019.851820674175,86.03003378591207,343.4910062763294,6.6855089204778215
GR9,2017-05-24 08:00:00,9.3,19.3,40.7,560.0,51.456357,0.040725,17.216254051433417,1019.9863533357288,79.6402254485239,352.34040709787155,6.476729331913577
GR9,2017-05-24 09:00:00,7.8,21.8,47.4,561.0,51.456357,0.040725,18.80269848439811,1020.1216807868617,73.2550896600029,193.28999129403118,6.436962131071032
GR9,2017-05-24 10:00:00,7.3,20.1,40.0,562.0,51.456357,0.040725,19.695878923794545,1020.1563533357289,70.7324750542696,192.35535043129235,6.459627555515233
GR9,2017-05-24 11:00:00,8.7,10.7,25.3,563.0,51.456357,0.040725,20.58905936319098,1020.1908859972826,68.20948192314181,191.42379125718233,6.481914454564967
GR9,2017-05-24 12:00:00,8.9,16.9,32.7,564.0,51.456357,0.040725,21.479714265456593,1020.2263533357287,65.68195613046021,190.4992902817569,6.5069655288266315
GR9,2017-05-24 13:00:00,10.8,20.4,57.4,565.0,51.456357,0.040725,21.67298621462355,1019.9972892937019,65.85347880949334,3.9993979236987047,5.913822036147166
GR9,2017-05-24 14:00:00,9.1,18.3,53.2,566.0,51.456357,0.040725,21.866398051103882,1019.7736925901207,66.02808317715515,10.237442787146103,5.385168787395355
GR9,2017-05-24 15:00:00,12.0,22.9,82.8,567.0,51.456357,0.040725,22.061817012007204,1019.5473317113278,66.19960585618827,17.807555457465842,4.935719467984031
GR9,2017-05-24 16:00:00,7.2,15.3,24.9,568.0,51.456357,0.040725,21.91784774294846,1019.4256009637761,69.99478388596492,25.62495704053152,5.462462941007014
GR9,2017-05-24 17:00:00,10.3,21.8,83.4,569.0,51.456357,0.040725,21.768172497362446,1019.3034539520397,73.78716000173958,31.8268888863384,6.063360550189354
GR9,2017-05-24 18:00:00,15.8,25.6,99.8,570.0,51.456357,0.040725,21.62635024004007,1019.1787814031726,77.58019101977985,36.83378902675012,6.724356910139426
GR9,2017-05-24 19:00:00,15.4,30.5,105.0,571.0,51.456357,0.040725,19.5606442635128,1019.2705121507244,82.22269027607595,59.99258763646114,4.807878729748763
GR9,2017-05-24 20:00:00,15.9,31.4,97.1,572.0,51.456357,0.040725,17.497880088300867,1019.3620042601951,86.85813133368738,98.81231786756064,4.378828317729508
GR9,2017-05-24 21:00:00,16.4,27.3,68.7,573.0,51.456357,0.040725,15.437085298721891,1019.4537350077471,91.4984835782471,128.97078664226345,5.778138640799485
GR9,2017-05-24 22:00:00,13.6,22.9,59.3,574.0,51.456357,0.040725,14.621381438869681,1019.412004260195,92.36942665622418,142.10227435063356,4.7977457707956574
GR9,2017-05-24 23:00:00,15.7,25.8,77.0,575.0,51.456357,0.040725,13.808441754229403,1019.3697173611454,93.24331153551658,160.45264333475998,4.1818804380235095
GR9,2017-05-25 00:00:00,14.5,24.7,78.7,576.0,51.456357,0.040725,12.995263431508029,1019.3250448122782,94.10958206462645,182.03612280798825,4.112301771152666
GR9,2017-05-25 01:00:00,16.1,25.0,71.7,577.0,51.456357,0.040725,12.329666723508268,1019.2325192751473,94.52167614097685,179.61504854016135,3.5456456955431097
GR9,2017-05-25 02:00:00,14.7,25.6,68.6,578.0,51.456357,0.040725,11.666217027244869,1019.1378467262801,94.93082841601192,176.07606801570586,3.0006606365882553
GR9,2017-05-25 03:00:00,16.4,26.5,61.4,579.0,51.456357,0.040725,11.003005969062574,1019.0447650376514,95.34520939141206,170.73206353566923,2.5037266175195056
GR9,2017-05-25 04:00:00,20.8,32.5,74.0,580.0,51.456357,0.040725,12.738280484809422,1019.1800924887842,93.56003246634545,142.14052354628333,3.756706603110896
GR9,2017-05-25 05:00:00,19.3,31.5,56.9,581.0,51.456357,0.040725,14.475702012292635,1019.315181301836,91.77485554127881,129.67090312066165,5.449555168089167
GR9,2017-05-25 06:00:00,22.3,28.6,82.9,582.0,51.456357,0.040725,16.21097652803948,1019.4475669516535,89.99220415334302,123.32495443883566,7.27520776374447
GR9,2017-05-25 07:00:00,19.6,33.6,99.9,583.0,51.456357,0.040725,17.64340459548312,1019.3399526014708,85.79680366579818,117.2833403206829,7.562859973710076
GR9,2017-05-25 08:00:00,15.2,30.0,71.2,584.0,51.456357,0.040725,19.073825538503762,1019.2352800526037,81.60392871538419,111.78271588796206,7.927472912673146
GR9,2017-05-25 09:00:00,15.9,35.6,77.9,585.0,51.456357,0.040725,20.506393493260774,1019.1252800526037,77.41343941478763,106.82126683894944,8.358110622660801
GR9,2017-05-25 10:00:00,15.4,33.1,77.5,586.0,51.456357,0.040725,21.153728904411093,1018.9096728268441,74.69797547409706,102.79239853972645,10.771160411423118
GR9,2017-05-25 11:00:00,11.9,31.7,59.6,587.0,51.456357,0.040725,21.800825677480315,1018.6987381499517,71.98195538190862,100.27858294746808,13.221164969266223
GR9,2017-05-25 12:00:00,11.7,30.8,65.3,588.0,51.456357,0.040725,22.44792245054954,1018.4832708115056,69.2735496399027,98.56916328521969,15.686735616323237
GR9,2017-05-25 13:00:00,11.3,30.3,66.9,589.0,51.456357,0.040725,22.24381073201636,1018.1160727255076,69.05919755672187,97.67309526097439,16.917861389348353
GR9,2017-05-25 14:00:00,13.3,24.9,56.4,590.0,51.456357,0.040725,22.034231675037006,1017.7484583753251,68.84896187091036,96.8909037149368,18.154075975425183
GR9,2017-05-25 15:00:00,12.5,25.2,54.8,591.0,51.456357,0.040725,21.82306175781916,1017.3783184880116,68.63952097467781,96.212032495609,19.394823223055834
GR9,2017-05-25 16:00:00,10.2,25.1,56.4,592.0,51.456357,0.040725,20.574418658812682,1017.2069662658542,70.60800487741791,93.99878988414737,18.078044798997908
GR9,2017-05-25 17:00:00,7.0,18.4,49.5,593.0,51.456357,0.040725,19.325775559806207,1017.0307028567487,72.57392550423712,91.44264660791602,16.793890662838553
GR9,2017-05-25 18:00:00,3.6,15.2,56.4,594.0,51.456357,0.040725,18.072459911932537,1016.8514976463276,74.54493494410806,88.47360266691497,15.545620129309869
GR9,2017-05-25 19:00:00,5.3,18.3,51.3,595.0,51.456357,0.040725,16.164240197114747,1016.6691119965101,77.06014220698901,87.11619305926511,15.081126487626621
GR9,2017-05-25 20:00:00,5.0,13.8,53.4,596.0,51.456357,0.040725,14.254429622058476,1016.4845793349564,79.57511083178889,85.67840492622078,14.624485834207002
GR9,2017-05-25 21:00:00,5.2,11.0,53.9,597.0,51.456357,0.040725,12.346209907240688,1016.2992518838236,82.09284363180069,84.14964437749406,14.180786982102726
GR9,2017-05-25 22:00:00,5.0,11.5,54.0,598.0,51.456357,0.040725,12.11966928566934,1016.1245793349563,81.84028653115246,84.97081848454056,14.189013816924694
GR9,2017-05-25 23:00:00,5.5,13.3,56.1,599.0,51.456357,0.040725,11.891537803859505,1015.9553741245353,81.5853437806868,85.79905079027174,14.204298850431323
GR9,2017-05-26 00:00:00,5.9,14.5,62.1,600.0,51.456357,0.040725,11.662611532470692,1015.7828485874044,81.33063966830223,86.62410265660647,14.224672696989655
GR9,2017-05-26 01:00:00,8.8,19.6,64.3,601.0,51.456357,0.040725,11.56714419402452,1015.4453741245351,84.78906368016668,86.15090630601262,14.062007272545454
GR9,2017-05-26 02:00:00,11.4,20.2,62.9,602.0,51.456357,0.040725,11.476209517132176,1015.109906786089,88.25025186724305,85.65985696715512,13.902662174811061
GR9,2017-05-26 03:00:00,14.1,25.9,62.9,603.0,51.456357,0.040725,11.380742178686004,1014.7728485874044,91.70905440450196,85.16109452734737,13.740235388447958
GR9,2017-05-26 04:00:00,19.2,35.1,67.1,604.0,51.456357,0.040725,12.718221320391306,1014.6499067860891,90.68414604883024,92.99181200364272,14.888449588835083
GR9,2017-05-26 05:00:00,26.1,42.6,80.6,605.0,51.456357,0.040725,14.055461824015511,1014.5269649847738,89.659653957343,99.59492520202933,16.267459859881722
GR9,2017-05-26 06:00:00,23.2,48.9,74.5,606.0,51.456357,0.040725,15.390555315903352,1014.4067263466927,88.6325985899349,105.10459293750264,17.828617142664722
GR9,2017-05-26 07:00:00,19.8,39.3,67.8,607.0,51.456357,0.040725,17.100552753742278,1014.1683172069311,83.1927894169522,109.14790897548481,18.854329079108666
GR9,2017-05-26 08:00:00,14.2,38.4,65.2,608.0,51.456357,0.040725,18.803075728712038,1013.9353754056159,77.74844758241565,112.75645031607648,19.966303143577758
GR9,2017-05-26 09:00:00,14.3,36.7,69.4,609.0,51.456357,0.040725,20.508540504997136,1013.6992531649041,72.30649139769658,115.97699878109113,21.146130196310487
GR9,2017-05-26 10:00:00,16.5,28.2,77.5,610.0,51.456357,0.040725,21.236154855179674,1013.5263113635887,69.96597426606927,116.88956000595246,21.511124937430598
GR9,2017-05-26 11:00:00,18.7,28.2,64.4,611.0,51.456357,0.040725,21.967089532072016,1013.3539257137712,67.62639181133433,117.7694558063696,21.8857034143662
GR9,2017-05-26 12:00:00,10.9,37.0,70.2,612.0,51.456357,0.040725,22.694703882254554,1013.1784583753249,65.28840021683786,118.6192117194734,22.26322369261714
GR9,2017-05-26 13:00:00,19.1,39.6,74.4,613.0,51.456357,0.040725,22.686380413339915,1012.5863113635888,65.88378528219275,112.54684812737855,22.008588761546953
GR9,2017-05-26 14:00:00,20.4,44.8,68.2,614.0,51.456357,0.040725,22.677122267532937,1011.9991132775907,66.47903046023428,106.40373672117404,22.002739378957685
GR9,2017-05-26 15:00:00,21.1,44.9,69.8,615.0,51.456357,0.040725,22.668798798618297,1011.4068263785408,67.07441552558917,100.32576238457106,22.250249342948802
GR9,2017-05-26 16:00:00,21.2,40.7,75.6,616.0,51.456357,0.040725,21.636460245263148,1010.9976211681198,70.88201551477032,95.95159237049772,21.099949142803005
GR9,2017-05-26 17:00:00,19.5,36.1,74.0,617.0,51.456357,0.040725,20.60650734172546,1010.5829486192526,74.69508284239762,91.10944467744329,20.090624756095192
GR9,2017-05-26 18:00:00,18.1,33.9,80.4,618.0,51.456357,0.040725,19.574028901056938,1010.1735047707506,78.5072154931326,85.79128740996018,19.237603633958162
GR9,2017-05-26 19:00:00,16.8,34.1,72.5,619.0,51.456357,0.040725,17.69413477182885,1009.9032283938794,81.17791460520647,85.65296170337746,17.67128728946652
GR9,2017-05-26 20:00:00,17.7,33.0,64.1,620.0,51.456357,0.040725,15.809329455652465,1009.6356551802425,83.84314637883416,85.48809281306232,16.10497094497488
GR9,2017-05-26 21:00:00,20.6,33.1,73.1,621.0,51.456357,0.040725,13.926909789293545,1009.3651401652904,86.51599250264438,85.28892522043832,14.536129063352407
GR9,2017-05-26 22:00:00,20.5,40.5,76.3,622.0,51.456357,0.040725,14.260832528369015,1009.0519597258939,88.96406913589315,93.45810329915666,13.739502446441199
GR9,2017-05-26 23:00:00,21.4,43.9,76.8,623.0,51.456357,0.040725,14.594993905525584,1008.7415434617094,91.41681831800912,102.40892389241895,13.247114800941702
GR9,2017-05-27 00:00:00,22.0,42.1,81.3,624.0,51.456357,0.040725,14.931442181731889,1008.4313048236281,93.86718185030762,111.76654221869217,13.103559800385431
GR9,2017-05-27 01:00:00,20.5,40.6,65.0,625.0,51.456357,0.040725,14.867142198342485,1008.047568232734,94.55994134668344,116.52916921687425,13.722248714773682
GR9,2017-05-27 02:00:00,20.3,41.3,68.9,626.0,51.456357,0.040725,14.803220740347554,1007.665978653576,95.26031519324177,120.85778452837143,14.425329122321857
GR9,2017-05-27 03:00:00,18.7,31.8,56.7,627.0,51.456357,0.040725,14.739159395039252,1007.2797165255508,95.95307468961755,124.76723832815429,15.204531770581806
GR9,2017-05-27 04:00:00,13.6,29.6,61.9,628.0,51.456357,0.040725,15.77345341851198,1007.2615871604161,94.44574395730335,135.0524704918905,16.155274070260838
GR9,2017-05-27 05:00:00,11.7,25.2,65.5,629.0,51.456357,0.040725,16.805044278750465,1007.238546608333,92.94093876212003,143.94667718356533,17.55975635858978
GR9,2017-05-27 06:00:00,12.6,25.3,60.7,630.0,51.456357,0.040725,17.834665753356,1007.2225642549346,91.43146101806947,151.36654063863006,19.325869362622317
GR9,2017-05-27 07:00:00,10.6,33.9,56.6,631.0,51.456357,0.040725,18.908274255777265,1007.046066886584,88.63322950441136,159.52962713732597,19.157933655781395
GR9,2017-05-27 08:00:00,16.0,26.3,48.0,632.0,51.456357,0.040725,19.979913372565573,1006.866627716918,85.83032544188606,167.6594336102632,19.38803535881871
GR9,2017-05-27 09:00:00,9.5,26.5,30.1,633.0,51.456357,0.040725,21.048849326119637,1006.6901303485672,83.03209392822794,175.44778276025008,19.99350904729007
GR9,2017-05-27 10:00:00,17.2,29.7,25.9,634.0,51.456357,0.040725,21.23487281606369,1007.1357375743269,78.34429367185031,188.7427642025087,22.71733971011598
GR9,2017-05-27 11:00:00,12.4,20.7,27.5,635.0,51.456357,0.040725,21.418370768876905,1007.5804101231942,73.65140460242097,198.76516139894235,26.38187269616279
GR9,2017-05-27 12:00:00,5.8,9.3,25.4,636.0,51.456357,0.040725,21.60224724708459,1008.025638823559,68.96612988317418,206.1750238871815,30.652203613993407
GR9,2017-05-27 13:00:00,6.1,10.2,23.8,637.0,51.456357,0.040725,21.221077329866745,1008.4488192629555,69.60650745198109,211.3660143307364,30.08323704165348
GR9,2017-05-27 14:00:00,5.5,14.8,18.0,638.0,51.456357,0.040725,20.842432949779734,1008.8641467140885,70.24141768234183,216.70742103847573,29.771743651102184
GR9,2017-05-27 15:00:00,9.3,14.9,19.0,639.0,51.456357,0.040725,20.459255908138893,1009.2827944919309,70.88179525114874,222.11191071592438,29.72259349274218
GR9,2017-05-27 16:00:00,7.6,19.3,19.1,640.0,51.456357,0.040725,19.721921332583097,1009.6055964059328,73.30278158234651,222.5718911813773,26.285439105450866
GR9,2017-05-27 17:00:00,8.7,17.0,29.1,641.0,51.456357,0.040725,18.982617371394333,1009.9261114208851,75.72591492528063,223.17342265160366,22.852817379713375
GR9,2017-05-27 18:00:00,7.2,15.7,23.3,642.0,51.456357,0.040725,18.24528279583854,1010.2467663231507,78.14437571934756,223.98501429821317,19.420574179370355
GR9,2017-05-27 19:00:00,5.9,17.3,26.5,643.0,51.456357,0.040725,16.538182179527702,1010.6728885638624,83.3789375976137,223.16865657518983,17.716332255689053
GR9,2017-05-27 20:00:00,9.4,15.4,27.6,644.0,51.456357,0.040725,14.831081563216868,1011.0966251547569,88.60841066282812,222.1819719810775,16.019288418005786
GR9,2017-05-27 21:00:00,6.3,12.4,20.2,645.0,51.456357,0.040725,13.1243594723005,1011.5227473954687,93.83829999222701,220.95495583703988,14.327333393374223
GR9,2017-05-27 22:00:00,6.9,16.8,17.0,646.0,51.456357,0.040725,12.640524130638456,1011.8637808231288,94.47382366381476,226.3703808624609,13.156296567958547
GR9,2017-05-27 23:00:00,6.9,16.7,21.8,647.0,51.456357,0.040725,12.154541777240047,1012.2073775267097,95.10401988426969,232.7773035117833,12.127546641592605
GR9,2017-05-28 00:00:00,8.1,17.1,27.6,648.0,51.456357,0.040725,11.668559423841634,1012.5480324289755,95.73954355585741,240.25662200418998,11.274680317857346
GR9,2017-05-28 01:00:00,8.5,22.2,42.4,649.0,51.456357,0.040725,11.235936417023607,1012.6263016814233,95.86501217538412,243.4113349535739,10.781509115140151
GR9,2017-05-28 02:00:00,9.2,16.7,29.7,650.0,51.456357,0.040725,10.79808470984051,1012.7040147823737,95.98833378317447,246.87716032694664,10.32838033004913
GR9,2017-05-28 03:00:00,11.3,18.9,38.2,651.0,51.456357,0.040725,10.363314691286119,1012.7846696846393,96.11141675288371,250.66385948622707,9.920345036845951
GR9,2017-05-28 04:00:00,10.8,21.0,28.1,652.0,51.456357,0.040725,11.221910814823312,1012.9829389370875,93.54543824272692,258.94097934537604,8.816468558638267
GR9,2017-05-28 05:00:00,10.5,16.0,13.8,653.0,51.456357,0.040725,12.083448739675845,1013.1853245869049,90.97749034693716,269.31548734756126,7.9385791126651295
GR9,2017-05-28 06:00:00,7.9,14.5,15.9,654.0,51.456357,0.040725,12.942044863213036,1013.3881265009068,88.4091261869629,281.74797482090975,7.377471488505513
GR9,2017-05-28 07:00:00,9.2,11.1,21.2,655.0,51.456357,0.040725,14.671806225131936,1013.2351846995915,82.51886500668766,290.72521499338757,5.845650066777661
GR9,2017-05-28 08:00:00,5.9,9.4,18.0,656.0,51.456357,0.040725,16.40450938836618,1013.0805121507243,76.6266344407795,305.41799858070283,4.5549066070111195
GR9,2017-05-28 09:00:00,7.6,13.5,46.0,657.0,51.456357,0.040725,18.134649275679543,1012.9258396018571,70.7339876106868,328.6103583621029,3.75331753895471
GR9,2017-05-28 10:00:00,8.8,16.6,37.6,658.0,51.456357,0.040725,19.53488791376064,1012.8179866135936,65.85415528550948,339.33251635647576,2.6561627061773816
GR9,2017-05-28 11:00:00,7.6,11.4,31.8,659.0,51.456357,0.040725,20.937512201659207,1012.710372263411,60.97885562188597,194.47902263950965,1.7758559361144095
GR9,2017-05-28 12:00:00,7.9,15.1,38.1,660.0,51.456357,0.040725,22.337750839740306,1012.6049049249648,56.1014089465261,44.8710829855845,1.5161237473863403
GR9,2017-05-28 13:00:00,10.5,14.7,56.7,661.0,51.456357,0.040725,22.332610251390154,1012.274904924965,57.89791410546159,94.5249233112829,1.963380014085501
GR9,2017-05-28 14:00:00,10.4,24.0,68.3,662.0,51.456357,0.040725,22.327469663040006,1011.9450448122781,59.6977395911069,114.97288826314562,3.1434846037768756
GR9,2017-05-28 15:00:00,12.2,21.3,59.9,663.0,51.456357,0.040725,22.322329074689854,1011.6142500226993,61.49209773830603,123.39046488931214,4.490327316575061
GR9,2017-05-28 16:00:00,13.4,28.4,71.6,664.0,51.456357,0.040725,21.711905690501162,1011.2202323760976,67.09258293158084,100.3405150891878,6.666119288442193
GR9,2017-05-28 17:00:00,16.6,26.7,72.6,665.0,51.456357,0.040725,21.09895676918164,1010.8207473910498,72.68521513659202,89.52690158438875,9.370927881381148
GR9,2017-05-28 18:00:00,17.3,27.8,70.5,666.0,51.456357,0.040725,20.490680396729317,1010.4237879431329,78.28102778099962,83.67385978450858,12.256993343465359
GR9,2017-05-28 19:00:00,16.3,27.6,74.7,667.0,51.456357,0.040725,18.537276515847697,1010.4435493050519,80.39472628036283,83.3454900444881,11.724237244845161
GR9,2017-05-28 20:00:00,19.8,28.3,72.6,668.0,51.456357,0.040725,16.580552308256266,1010.4607473910498,82.50351359277776,82.98805286468495,11.196153695092162
GR9,2017-05-28 21:00:00,18.6,33.2,74.7,669.0,51.456357,0.040725,14.626909789293547,1010.4783617412323,84.61482644232353,82.5984288176803,10.668070145339161
GR9,2017-05-28 22:00:00,16.8,32.5,62.0,670.0,51.456357,0.040725,14.167664723407421,1010.2231330408673,84.71658161861457,85.72283970750283,11.46844983082114
GR9,2017-05-28 23:00:00,12.7,13.3,39.2,671.0,51.456357,0.040725,13.708181019440193,1009.9706075037365,84.81795826951111,88.44164593372689,12.301494940747316
GR9,2017-05-29 00:00:00,7.6,9.9,24.8,672.0,51.456357,0.040725,13.2485574281596,1009.7179420792922,84.91971344580213,90.81774688004165,13.159352486854061
GR9,2017-05-29 01:00:00,0.1,15.7,24.8,673.0,51.456357,0.040725,13.272294019053916,1009.0457950675559,87.05968851781748,87.27630860716692,13.6518359308517
GR9,2017-05-29 02:00:00,10.0,2.7,20.2,674.0,51.456357,0.040725,13.290563271502057,1008.3783206046868,89.19807272959432,83.9883402304806,14.188852036403173
GR9,2017-05-29 03:00:00,6.2,13.3,28.7,675.0,51.456357,0.040725,13.31215285066001,1007.7091153942657,91.33804780160965,80.94911158689342,14.7729263406393
GR9,2017-05-29 04:00:00,7.5,15.9,36.6,676.0,51.456357,0.040725,13.84088546375497,1007.3845827327118,91.25908251035025,81.99247556878849,14.668211374145928
GR9,2017-05-29 05:00:00,8.4,15.0,40.3,677.0,51.456357,0.040725,14.366676275534594,1007.0621970828945,91.17759168196001,83.0573316601543,14.56816895651975
GR9,2017-05-29 06:00:00,9.1,25.5,50.3,678.0,51.456357,0.040725,14.895408888629555,1006.737248157156,91.09610085356981,84.133123709493,14.478126538893578
GR9,2017-05-29 07:00:00,10.2,30.8,,679.0,51.456357,0.040725,16.162929166880495,1006.7270095190751,87.01933294727168,83.5339250746912,12.270279510546613
GR9,2017-05-29 08:00:00,9.8,31.1,,680.0,51.456357,0.040725,17.433391246446778,1006.7147637565708,82.93550684228887,82.6719525825122,10.07229259488628
GR9,2017-05-29 09:00:00,12.0,30.3,,681.0,51.456357,0.040725,18.700911524697723,1006.701961842569,78.85406638712352,81.3398784529114,7.872158667489585
GR9,2017-05-29 10:00:00,13.8,30.1,,682.0,51.456357,0.040725,19.992593059112206,1006.4936925901208,77.31151285898343,102.73686958018604,5.703957668016343
GR9,2017-05-29 11:00:00,8.8,22.5,,683.0,51.456357,0.040725,21.28998057005396,1006.2822428982762,75.7644266692895,137.15508339177546,4.988666267593131
GR9,2017-05-29 12:00:00,7.7,19.6,,684.0,51.456357,0.040725,22.57951509273208,1006.0761206575645,74.21972612941308,168.257529336026,6.123196290180993
GR9,2017-05-29 13:00:00,10.8,12.3,,685.0,51.456357,0.040725,22.151151647359313,1005.9894834019003,76.45757327875307,181.3991437593758,7.199916330037828
GR9,2017-05-29 14:00:00,7.9,15.8,,686.0,51.456357,0.040725,21.72254956390545,1005.9005592471866,78.70303477827558,190.73222419338668,8.543922567907615
GR9,2017-05-29 15:00:00,6.8,20.8,,687.0,51.456357,0.040725,21.29418611853268,1005.8139219915226,80.94579311456387,197.35199247114318,10.054424893047512
GR9,2017-05-29 16:00:00,6.6,16.5,,688.0,51.456357,0.040725,20.488166026344235,1005.7785945403898,83.88966684400192,204.47705324963928,11.421112560921877
GR9,2017-05-29 17:00:00,10.1,17.2,,689.0,51.456357,0.040725,19.68387668170764,1005.7462088905723,86.83097729751913,209.79805869268137,12.93948165860973
GR9,2017-05-29 18:00:00,11.7,17.8,,690.0,51.456357,0.040725,18.880382126650026,1005.711021326753,89.7724653771397,213.83358410247695,14.552358758982228
GR9,2017-05-29 19:00:00,12.5,18.7,,691.0,51.456357,0.040725,17.748416138772665,1005.9563487778858,92.12312156048584,213.30638813930798,13.874579027022612
GR9,2017-05-29 20:00:00,12.4,22.1,,692.0,51.456357,0.040725,16.60645015089531,1006.1992905792011,94.47180835819903,212.7150372043851,13.197177820457464
